id,title,vote_count,vote_average,year
13313,Beauty and the Beast: The Enchanted Christmas,203.0,5.9,1997
63193,Front of the Class,39.0,7.7,2008
379689,Alcina,0.0,0.0,1999
52462,The Pet,3.0,5.3,2006
39101,Dragon Ball Z: The Tree of Might,89.0,6.4,1990
13761,Pocahontas II: Journey to a New World,297.0,4.9,1998
86467,Bel Ami,155.0,5.0,2012
76494,What to Expect When You're Expecting,611.0,5.8,2012
81836,To Rome with Love,564.0,5.6,2012
212622,Don't Drink the Water,2.0,6.0,1969
72331,Abraham Lincoln: Vampire Hunter,1297.0,5.5,2012
3556,Mad Dog Coll,1.0,6.0,1961
42621,Winning,8.0,5.3,1969
89874,First Position,19.0,7.9,2011
44877,4.3.2.1,63.0,5.9,2010
195056,Beauty #2,1.0,7.0,1965
81115,Wings in the Dark,4.0,4.8,1935
68684,Detention,130.0,5.7,2011
27550,Nina Frisk,4.0,5.1,2007
92352,Confession,6.0,7.2,1937
173891,Kind Lady,2.0,7.3,1935
18150,Planet B-Boy,4.0,6.4,2008
96399,For Greater Glory - The True Story of Cristiada,35.0,6.4,2012
40171,Woochi : The Demon Slayer,50.0,6.6,2009
34494,Sorry if I Love You,142.0,5.3,2008
86157,Torpedo Bombers,4.0,5.6,1983
154115,Taxi Hunter,0.0,0.0,1993
80585,Rock of Ages,392.0,6.0,2012
88005,Seeking a Friend for the End of the World,713.0,6.3,2012
13042,Presto,371.0,8.0,2008
13932,Jack-Jack Attack,216.0,7.4,2004
29860,Hollywood Man,4.0,4.8,1976
48747,Jekyll & Hyde,7.0,5.4,1990
13062,Boundin',135.0,7.0,2003
13933,One Man Band,128.0,7.2,2005
44095,A Map For Saturday,10.0,7.2,2007
28380,The Silent Scream,8.0,6.2,1979
72105,Ted,4811.0,6.3,2012
100046,The Giant Mechanical Man,54.0,6.1,2012
13927,Tin Toy,95.0,6.3,1988
77930,Magic Mike,1062.0,6.1,2012
67619,Revenge of the Electric Car,8.0,6.0,2011
39103,Dragon Ball Z: Return of Cooler,100.0,6.7,1992
24752,Dragon Ball Z: Cooler's Revenge,97.0,6.7,1991
52639,Blood of the Vampire,3.0,5.3,1958
151168,Disneyland Dream,3.0,7.0,1956
171108,Disney Sing-Along-Songs: Under the Sea,3.0,8.0,1990
26974,Pulgasari,10.0,5.4,1985
24729,The Toughest Man in the World,1.0,4.0,1984
83770,On the Road,312.0,5.5,2012
50590,Norman,14.0,6.0,2010
105795,Joffrey: Mavericks of American Dance,0.0,0.0,2012
39104,Dragon Ball Z: Super Android 13,81.0,6.6,1992
34433,Dragon Ball Z: Broly - The Legendary Super Saiyan,134.0,7.3,1993
78999,Virtual JFK: Vietnam If Kennedy Had Lived,1.0,7.0,2008
76333,Extraterrestrial,22.0,5.0,2011
95516,Cleanskin,118.0,5.6,2012
1930,The Amazing Spider-Man,6734.0,6.5,2012
378452,The Barchester Chronicles,1.0,9.0,1982
39105,Dragon Ball Z: Bojack Unbound,86.0,6.8,1993
148811,Reminiscences of a Journey to Lithuania,5.0,8.6,1972
21506,Noroi: The Curse,59.0,6.9,2005
86985,ID:A,13.0,6.7,2011
38728,A Colt Is My Passport,10.0,6.9,1967
42226,Coup de grâce,8.0,6.6,1976
23823,Wrong Turn 3: Left for Dead,227.0,4.9,2009
16624,Blacksmith Scene,19.0,5.8,#VALUE!
57800,Ice Age: Continental Drift,2731.0,6.2,2012
84175,Beasts of the Southern Wild,411.0,6.8,2012
46223,Dangerous Davies,3.0,4.5,1981
173580,Dynamite,1.0,5.0,1929
61111,The Day the Fish Came Out,3.0,5.5,1967
98548,People Like Us,206.0,6.6,2012
86664,Crazed Fruit,10.0,7.5,1956
71722,Cruel Gun Story,2.0,4.5,1964
264393,Flame and Women,3.0,6.7,1967
131653,Euridice BA 2037,3.0,6.2,1975
200281,La sociedad del semáforo,2.0,5.0,2010
99934,The Flying Fleet,0.0,0.0,1929
82525,Savages,784.0,6.2,2012
25913,Balto II: Wolf Quest,113.0,6.2,2002
104997,Rat King,2.0,6.5,2012
155288,Bela Kiss: Prologue,4.0,4.4,2013
16059,Oneway-Ticket to Korsør,1.0,4.0,2008
52311,Candles on Bay Street,8.0,5.0,2006
86980,Once Upon A Time in Phuket,11.0,5.4,2011
208988,The War,3.0,5.3,2007
57346,Thomas Jefferson,0.0,0.0,1997
66025,Mooz-lum,3.0,4.5,2011
105567,The Union,1.0,10.0,2012
11680,The Miser,73.0,6.5,1980
5965,Scorcher,9.0,3.6,2003
31218,The Firm,23.0,6.2,2009
13926,Red's Dream,76.0,6.3,1987
40770,Spirit Camp,5.0,5.1,2009
75810,The Perfect Roommate,5.0,3.7,2011
59706,The Fatal Hour,4.0,6.5,1940
13929,Geri's Game,309.0,7.8,1997
96534,My Last Day Without You,3.0,5.7,2011
60003,Red Rover,3.0,4.7,2006
103370,Madea's Witness Protection,53.0,5.8,2012
32050,The Black Windmill,18.0,6.4,1974
62289,A Good Night to Die,1.0,2.5,2003
80468,Some Guy Who Kills People,45.0,5.7,2011
51794,Five Minarets in New York,27.0,6.5,2010
53804,No Problem,5.0,3.7,2010
31680,Prisoner 701: Sasori,4.0,5.0,2008
83191,Treasure Island,38.0,5.8,2012
80035,The Watch,899.0,5.3,2012
65997,Vampires,8.0,6.0,2010
57215,"Drive, He Said",4.0,6.8,1971
193976,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper,1.0,6.0,1995
276165,The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure,0.0,0.0,1997
93676,Someday This Pain Will Be Useful to You,39.0,5.6,2011
84165,2 Days in New York,94.0,5.4,2012
45945,Radio On,1.0,5.0,1979
50053,2010: Moby Dick,26.0,2.8,2010
279159,Physical Promise,1.0,5.0,1975
183386,Terminal USA,2.0,7.5,1993
44125,From Beginning to End,46.0,6.6,2009
43580,The Cat in the Hat,11.0,6.1,1971
61015,"UltraMarathon Man: 50 Marathons, 50 States, 50 Days",2.0,5.5,2008
73567,Killer Joe,433.0,6.4,2011
172214,Jew Süss,1.0,2.0,1934
82877,The Gospel of Judas,2.0,7.0,2006
44251,Dragon Ball Z: Broly - Second Coming,102.0,6.5,1994
50388,King of Thorn,30.0,6.2,2009
19575,Bob Funk,6.0,5.0,2009
39106,Dragon Ball Z: Bio-Broly,86.0,5.9,1994
39107,Dragon Ball Z: Fusion Reborn,118.0,7.3,1995
55184,In the Grip of Passion,0.0,0.0,1947
148807,"Lost, Lost, Lost",2.0,8.5,1976
14863,Anaconda 3: Offspring,48.0,4.0,2008
86593,Wild Bill,61.0,6.7,2011
72843,Pete Smalls Is Dead,9.0,4.7,2010
78571,Being Flynn,73.0,5.8,2012
43852,The Drum,7.0,6.3,1938
43858,Elephant Boy,2.0,8.0,1937
101325,The Forger,40.0,6.0,2011
102431,A Child's Christmas in Wales,2.0,8.8,1987
16716,A Christmas Carol,42.0,6.3,1999
52906,Goodbye Charlie,10.0,5.6,1964
61539,Rage,10.0,5.9,2009
13928,Knick Knack,135.0,7.1,1989
13930,For the Birds,389.0,7.5,2000
103332,Ruby Sparks,546.0,7.0,2012
64635,Total Recall,2540.0,5.8,2012
25048,Le Donk & Scor-zay-zee,9.0,5.9,2009
73943,388 Arletta Avenue,16.0,4.9,2011
55680,The Craigslist Killer,16.0,4.6,2011
75229,Babycall,44.0,5.4,2011
22059,The Fantastic Four,39.0,5.2,1994
65035,Bertie and Elizabeth,6.0,4.8,2002
32171,Infection,28.0,6.4,2004
103747,The Angels' Share,142.0,7.0,2012
75446,Carbon Nation,2.0,7.0,2011
28465,A Dangerous Man,37.0,5.1,2009
56909,The Immature,167.0,6.0,2011
37545,Morning of the Earth,3.0,6.5,1971
39108,Dragon Ball Z: Wrath of the Dragon,102.0,6.9,1995
39323,Dragon Ball Z: Bardock - The Father of Goku,71.0,6.7,1990
73335,Marriage Retreat,3.0,5.5,2011
34125,Vampire Journals,13.0,4.7,1997
8736,Dikkenek,165.0,6.8,2006
16130,La Classe Américaine,51.0,7.7,1993
109459,A Necessary Death,4.0,4.3,2008
320917,Oranges,5.0,9.6,2004
35402,Icarus,25.0,5.4,2010
80410,In the Name of the King 2: Two Worlds,42.0,4.1,2011
51365,The Door,36.0,6.1,2009
39324,Dragon Ball Z: The History of Trunks,81.0,7.0,1993
18095,Dragon Ball GT: A Hero's Legacy,55.0,6.2,1997
94570,The Kiss,24.0,5.0,#VALUE!
76696,Sidewalls,86.0,7.3,2011
68143,Dick Tracy vs. Cueball,4.0,5.1,1946
102630,Stash House,22.0,5.0,2012
122924,One in the Chamber,39.0,4.6,2012
18443,Decoys 2: Alien Seduction,13.0,5.4,2007
155341,Ax 'Em,3.0,1.3,1992
38256,Hierro,21.0,6.1,2009
58159,The Tortoise and the Hare,21.0,6.8,1935
49084,Steak,51.0,5.1,2007
81436,The Legend of Bigfoot,3.0,3.3,1976
105978,Neil Young Journeys,2.0,7.5,2012
94548,The Capture of Bigfoot,1.0,5.0,1979
100683,Dragon Eyes,39.0,3.9,2012
59296,"Love, Wedding, Marriage",73.0,5.1,2011
13676,The Little Mermaid: Ariel's Beginning,187.0,6.3,2008
85593,Bag It,6.0,3.6,2011
37724,Skyfall,7718.0,6.9,2012
131997,The Thrushes Are Still Singing,2.0,7.5,1979
58383,Hands Over the City,10.0,6.5,1963
77287,The Householder,0.0,0.0,1963
20106,Mais qui a tué Pamela Rose ?,62.0,6.6,2003
21145,Louise-Michel,19.0,6.5,2008
63988,Forest Warrior,16.0,2.7,1996
77953,The Campaign,594.0,5.6,2012
116019,Taistelu Näsilinnasta 1918,1.0,6.0,2012
85414,Brake,75.0,5.3,2012
82696,Hope Springs,287.0,5.8,2012
24410,K-20: The Fiend with Twenty Faces,18.0,5.9,2008
70872,Warning from Space,7.0,4.9,1956
38202,Logan's War:  Bound by Honor,8.0,4.4,1998
36996,The President's Man: A Line in the Sand,7.0,3.9,2002
84327,The Queen of Versailles,75.0,7.1,2012
118984,33 Postcards,8.0,6.4,2011
20499,The Cutter,14.0,4.1,2005
100910,Tender Comrade,1.0,0.0,1943
45792,Amish Grace,10.0,6.3,2010
8266,Female Agents,57.0,6.8,2008
314070,"Captain Video, Master of the Stratosphere",0.0,0.0,1951
51190,Run Sister Run!,9.0,6.3,2010
50090,Secret Reunion,27.0,6.1,2010
77068,War of the Dead,17.0,3.7,2011
46888,The One Percent,7.0,6.3,2006
49958,Primal,37.0,5.1,2010
32327,Dreams That Money Can Buy,6.0,7.2,1947
50696,Profound Desires of the Gods,8.0,7.8,1968
133523,"See You in Hell, My Darling",1.0,7.0,1999
43121,The Rickshaw Man,8.0,6.8,1958
133373,Identification Marks: None,2.0,7.5,1965
71719,I Am Waiting,2.0,5.0,1957
79771,Chillerama,31.0,5.9,2011
34800,The Cub Tiger from Kwang Tung,19.0,4.9,1973
21537,Not Scared to Die,6.0,4.7,1973
68649,Karate Girl,5.0,5.0,2011
84383,I Am Bruce Lee,35.0,7.7,2012
126420,On Top of the Whale,4.0,6.8,1982
104241,Heroic Purgatory,5.0,8.6,1970
93188,Beloved,24.0,6.7,2011
120271,Wagner's Dream,1.0,5.0,2012
75595,Little Birds,35.0,6.0,2011
95506,I Hate But Love,4.0,7.3,1962
78263,In Custody,0.0,0.0,1994
38034,The Heroine,9.0,4.4,1973
77174,ParaNorman,808.0,6.7,2012
82650,Diary of a Wimpy Kid: Dog Days,229.0,6.0,2012
40572,How Bruce Lee Changed the World,5.0,7.8,2009
208579,The Rites of May,1.0,9.5,1977
97088,The Great Sacrifice,3.0,6.0,1944
265579,Immensee,2.0,7.0,1943
36859,Bells of Innocence,3.0,1.3,2003
75680,The PHD movie,8.0,6.4,2011
458428,Operación Cannabis,0.0,0.0,2009
79224,War of the Arrows,68.0,6.7,2011
85836,Hara-Kiri: Death of a Samurai,47.0,7.2,2011
84203,Goats,29.0,5.4,2012
84184,Celeste & Jesse Forever,164.0,6.4,2012
293094,Aliisa,0.0,0.0,1970
121210,Our Children,22.0,6.8,2012
118013,Endeavour,19.0,6.6,1900
109513,Hit & Run,225.0,5.5,2012
14196,Garden Party,17.0,4.9,2008
109584,Broken,86.0,6.5,2012
73846,The Family Tree,15.0,4.9,2011
93934,"Je, Tu, Il, Elle",8.0,6.6,1976
14128,Cinderella II: Dreams Come True,265.0,5.5,2002
83384,Dark Horse,30.0,5.3,2011
84289,Black Roses,6.0,5.5,1988
76360,6 Days to Air: The Making of South Park,31.0,7.0,2011
1556,Funeral Parade of Roses,21.0,7.1,1969
118624,Doomsday Book,36.0,5.9,2012
49526,Premium Rush,848.0,6.2,2012
83539,Letter Never Sent,28.0,7.5,1960
101482,Lonesome,13.0,7.9,1928
30785,Evil Toons,11.0,4.1,1992
42152,From the Life of the Marionettes,18.0,7.0,1980
71864,The Odd Life of Timothy Green,392.0,6.6,2012
82633,Lawless,1055.0,6.8,2012
57330,Chameleon,3.0,7.3,2008
71668,Piranha 3DD,319.0,4.1,2012
71725,Man Is Not a Bird,5.0,6.5,1965
89691,ATM,195.0,5.1,2012
31074,The Wave,23.0,7.2,1981
84340,Sleepwalk with Me,65.0,6.6,2012
26556,Dara O Briain Talks Funny: Live in London,6.0,7.6,2008
202043,Prime Suspect 3,12.0,7.1,1993
216035,Prime Suspect: Inner Circles,8.0,5.2,1995
137625,Nocturne 29,3.0,5.0,1968
90061,American Mullet,1.0,6.0,2001
263946,Prime Suspect: The Final Act,8.0,8.0,2006
84334,Searching for Sugar Man,286.0,7.9,2012
77883,The Possession,509.0,5.8,2012
127521,6 Bullets,91.0,5.5,2012
119698,The Dinosaur Project,63.0,4.7,2012
48034,Little White Lies,396.0,7.1,2010
110491,The Manzanar Fishing Club,0.0,0.0,2012
79694,The Apparition,140.0,4.5,2012
83540,Dreams of a Life,23.0,7.0,2011
108762,Life for Sale,5.0,7.2,2011
376394,To Mars by A-Bomb: The Secret History of Project Orion,0.0,0.0,2003
263947,Prime Suspect 6: The Last Witness,5.0,7.2,2004
215999,Prime Suspect: The Lost Child,8.0,5.2,1995
134012,The Zero Years,3.0,9.3,2005
191402,Bigfoot Lives,0.0,0.0,2007
83403,Conception,9.0,4.4,2011
239368,Do We Really Need the Moon?,1.0,7.0,2011
39369,French Film,5.0,6.1,2008
12677,The Backwoods,26.0,5.4,2006
79034,La Californie,0.0,0.0,2006
27349,The Great Northfield Minnesota Raid,11.0,6.0,1972
40629,The Mikado,0.0,0.0,1987
67429,The Model Couple,4.0,4.1,1977
83660,Paradise Lost 3: Purgatory,44.0,7.6,2011
84174,Bachelorette,457.0,5.3,2012
83686,The Words,384.0,6.4,2012
84344,Teddy Bear,25.0,6.8,2012
53336,Soldier In The Rain,7.0,5.7,1963
35623,For My Father,8.0,6.1,2008
86785,The Moment of Truth,3.0,6.0,1965
27146,Mr. Freedom,7.0,4.6,1969
189472,La dama boba,1.0,5.0,2006
114150,Pitch Perfect,2310.0,7.3,2012
77948,The Cold Light of Day,277.0,4.8,2012
84281,Hello I Must Be Going,49.0,5.7,2012
46493,Flowing,4.0,7.3,1956
112090,Branded,69.0,4.6,2012
85341,The Wild Wild West Revisited,4.0,5.4,1979
37661,Icon,6.0,4.0,2005
130458,The Sugar Curtain,1.0,5.0,2005
89708,Samsara,169.0,8.0,2011
67166,Runaway Brain,11.0,5.9,1995
59967,Looper,4777.0,6.6,2012
84188,Compliance,225.0,6.3,2012
122080,Thy Womb,4.0,6.4,2012
87428,That's My Boy,460.0,5.5,2012
26505,Arthur and the Revenge of Maltazard,392.0,5.3,2009
15895,Deathstalker,24.0,4.3,1983
28218,Deathstalker II,14.0,4.0,1987
97795,Emergo,100.0,5.0,2011
70808,Klitschko,18.0,6.2,2011
81215,Kinyarwanda,4.0,6.3,2011
94108,Nobody's Children,3.0,8.0,1951
71827,Patriotism,15.0,7.1,1966
149145,Les Hautes Solitudes,6.0,7.8,1974
126278,Vampir-Cuadecuc,2.0,5.0,1971
84329,Robot & Frank,454.0,6.8,2012
122492,The Punk Syndrome,7.0,7.6,2012
77461,Where Do We Go Now?,44.0,7.0,2011
84169,Ai Weiwei: Never Sorry,32.0,7.1,2012
24421,Stag Night,19.0,4.3,2008
82510,Hollywood Sex Wars,5.0,3.8,2011
117408,The Age of the Medici,1.0,5.0,1972
61854,Something Ventured,9.0,6.7,2011
96973,Jesus Henry Christ,44.0,6.2,2012
16640,Pirates of the Great Salt Lake,1.0,5.0,2006
71679,Resident Evil: Retribution,1618.0,5.6,2012
87825,Trouble with the Curve,379.0,6.6,2012
88075,"Walk Softly, Stranger",6.0,4.1,1950
89455,360,81.0,5.7,2012
148857,Close,1.0,7.0,2004
157903,Straight Shooting,3.0,6.3,1917
43599,Employees' Entrance,5.0,5.5,1933
70090,The Pearls of the Crown,3.0,5.3,1937
74103,Suicide Club,2.0,5.3,2010
84347,Under African Skies,7.0,6.4,2012
100529,Lola Versus,55.0,4.8,2012
68722,The Master,720.0,7.0,2012
85339,More Wild Wild West,1.0,6.0,1980
191600,"John Huston: The Man, the Movies, the Maverick",2.0,6.0,1989
49049,Dredd,1971.0,6.6,2012
179251,We Live Again,0.0,0.0,1934
137145,247°F,46.0,5.2,2011
60599,Arbitrage,300.0,6.1,2012
98369,Blue Like Jazz,25.0,5.8,2012
20069,Manual of Love 2,61.0,5.1,2007
42399,The Friends at the Margherita Cafe,22.0,5.3,2009
129535,Play Girl,1.0,6.5,1941
84190,Detropia,13.0,6.8,2012
78464,The Liquidator,4.0,5.3,2011
97933,The Chemical Brothers: Don't Think,4.0,6.3,2012
106124,Pearls of the Deep,5.0,6.2,1966
53909,The Perfect Murder,3.0,7.0,1988
64454,The Hamburg Syndrome,7.0,5.8,1979
4822,Kismet,5.0,4.6,1955
55723,ChromeSkull: Laid to Rest 2,25.0,4.8,2011
67441,Rain over Santiago,3.0,6.0,1975
48654,Puckoon,0.0,0.0,2002
19823,Dolan's Cadillac,37.0,5.6,2009
112973,A Pig's Tale,7.0,6.5,1996
38091,Nobody Knows Anybody,8.0,5.5,1999
122930,Breathless,14.0,5.9,2012
128280,Blood Money,6.0,4.5,2012
77016,End of Watch,1186.0,7.2,2012
52432,"High, Wide, and Handsome",0.0,0.0,1937
84348,V/H/S,385.0,5.8,2012
47059,Boxing Gym,4.0,5.6,2010
47462,Everyone,8.0,4.6,2004
84892,The Perks of Being a Wallflower,3056.0,7.7,2012
103663,The Hunt,946.0,7.9,2012
103328,Holy Motors,232.0,7.0,2012
111174,Knuckleball!,10.0,6.6,2012
115712,Either Way,2.0,6.5,2011
52767,The Hunter,8.0,6.8,2010
91911,Behind the Burly Q,3.0,5.5,2010
102784,Two Rabbits,39.0,7.1,2012
88036,Sparkle,36.0,5.8,2012
68663,Guilty Hearts,0.0,0.0,2006
51996,Thin Ice,41.0,6.1,2011
75638,Red Lights,381.0,6.0,2012
81830,The Rocky Saga: Going the Distance,4.0,4.5,2011
82675,Taken 2,2783.0,6.1,2012
82390,The Paperboy,244.0,5.4,2012
101803,Sam Peckinpah: Man of Iron,1.0,8.0,1993
83589,Shut Up and Play the Hits,19.0,7.5,2012
38719,The Private Life of Don Juan,6.0,6.3,1934
76703,Quadrille,2.0,6.3,1938
97310,One Nine Nine Four,4.0,5.5,2009
17165,Bleach the Movie: Fade to Black,33.0,6.9,2008
223195,The Making of a Legend: Gone with the Wind,1.0,8.0,1988
270372,In Passing,0.0,0.0,2011
148408,The Crush,1.0,10.0,1967
255948,Nanayo,5.0,7.8,2008
128203,Road North,8.0,5.9,2012
88273,A Royal Affair,244.0,7.2,2012
82505,House at the End of the Street,566.0,5.6,2012
128564,Attack of the 50 Foot Cheerleader,13.0,5.0,2012
5422,Erotic Nights of the Living Dead,7.0,2.2,1980
86703,2-Headed Shark Attack,52.0,3.5,2012
83670,"Hard, Fast and Beautiful",2.0,6.0,1951
127700,The Newest Pledge,0.0,0.0,2012
42203,Despair,12.0,7.0,1978
45397,My Left Eye Sees Ghosts,14.0,5.9,2002
126509,2016: Obama's America,19.0,4.6,2012
77462,A Happy Event,67.0,6.0,2011
85735,Love Lasts Three Years,119.0,5.8,2011
91913,Volcano,10.0,7.0,2011
83801,Presumed Guilty,32.0,7.1,2011
79172,Surviving Progress,5.0,6.2,2011
104557,Doughboys,1.0,0.0,1930
64071,Tobor the Great,6.0,5.7,1954
168217,Lightnin',1.0,5.0,1925
86597,The Tall Man,339.0,5.7,2012
110160,Laurence Anyways,190.0,7.7,2012
101731,The Magic of Belle Isle,91.0,7.0,2012
74830,The Lie,4.0,5.5,2011
82096,The Painted Veil,5.0,5.2,1934
80271,LOL,905.0,5.8,2012
64897,Stormy Waters,7.0,6.4,1941
105348,A Report on the Party and the Guests,5.0,7.0,1966
110146,The Sapphires,77.0,6.6,2012
142585,That Certain Summer,2.0,7.5,1972
84342,Something from Nothing: The Art of Rap,28.0,6.8,2012
15936,Just Add Water,20.0,5.4,2008
104306,The Return of the Prodigal Son,3.0,6.0,1967
75318,Hood of the Living Dead,3.0,3.3,2005
97365,Rust and Bone,438.0,7.1,2012
131360,Upstream,1.0,5.0,1927
124597,Genocide,2.0,6.0,1968
42628,"Goke, Body Snatcher from Hell",8.0,7.2,1968
124423,The Living Skeleton,6.0,5.3,1968
81678,Madonna of the Seven Moons,5.0,5.8,1945
41996,The Man in Grey,7.0,5.7,1943
103640,Ishaqzaade,23.0,6.4,2012
10089,Evil Bong,15.0,3.6,2006
123359,Here Comes the Devil,43.0,5.8,2012
84577,7 Below,34.0,3.7,2012
70667,Kon-Tiki,248.0,7.0,2012
101267,Katy Perry: Part of Me,88.0,6.5,2012
130717,Broadway,0.0,0.0,1929
57230,Viy,32.0,6.6,1967
43687,The Rise of Catherine the Great,6.0,6.2,1934
134738,Roseland,1.0,6.0,1977
71720,The Rusty Knife,3.0,6.0,1958
135312,Glorious Technicolor,1.0,7.0,1998
170263,Ingmar Bergman on Life and Work,0.0,0.0,1998
197726,Lon Chaney: A Thousand Faces,2.0,5.0,2000
100085,El tren de la memoria,1.0,6.0,2005
370044,The Film Parade,0.0,0.0,1933
76960,Rules of Single Life,0.0,0.0,2011
273029,Tank on the Moon,0.0,0.0,2007
53898,A Safe Place,4.0,6.3,1971
77269,Urbanized,33.0,7.4,2011
112678,Waco: A New Revelation,1.0,8.0,1999
170517,The Cool Ones,2.0,6.3,1967
110336,Blood of Dracula,6.0,4.3,1957
91250,I'm King Kong!: The Exploits of Merian C. Cooper,0.0,0.0,2005
131671,Elia Kazan: A Director's Journey,1.0,6.0,1995
262243,The John Garfield Story,2.0,9.5,2003
537,Not Here to Be Loved,8.0,5.2,2005
84180,California Solo,12.0,5.8,2012
47405,Shameless,0.0,0.0,2010
135547,The Marshal of Finland,2.0,2.0,2012
90125,Marley,107.0,7.5,2012
62214,Frankenweenie,951.0,6.6,2012
15004,His Name Was Jason: 30 Years of Friday the 13th,25.0,7.0,2009
61372,Colin Quinn: Long Story Short,2.0,6.8,2011
151232,Mother,4.0,6.1,1992
161456,When Heroes Lie,6.0,6.8,2012
82507,Sinister,1611.0,6.8,2012
288121,Fearful Symmetry,1.0,9.0,1998
197733,Louise Brooks: Looking for Lulu,0.0,0.0,1998
92171,The Thing: Terror Takes Shape,9.0,8.9,1998
13830,Shottas,38.0,7.4,2002
64291,Sapphire,12.0,6.7,1959
38753,Passion Play,28.0,5.2,2010
102639,Virginia,21.0,5.8,2010
76492,Hotel Transylvania,2622.0,6.8,2012
207459,Our City Dreams,2.0,6.8,2008
110354,Side by Side,111.0,7.1,2012
69778,A Good Old Fashioned Orgy,94.0,5.9,2011
196738,Inside: 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb',1.0,5.0,2000
283101,Shadowing the Third Man,0.0,0.0,2004
288421,Making 'Do the Right Thing',0.0,0.0,1989
292547,The Young and the Dead,0.0,0.0,2000
16387,Daleks' Invasion Earth: 2150 A.D.,23.0,6.2,1966
97683,Fat Kid Rules The World,14.0,6.3,2012
33390,Charlie Chan in Egypt,10.0,6.4,1935
33391,Charlie Chan in London,10.0,6.1,1934
39062,Coupe de Ville,17.0,5.9,1990
109600,Shakespeare Wallah,1.0,5.0,1965
49971,Love in the Time of Hysteria,13.0,6.8,1991
40709,We Are From The Future,30.0,6.1,2008
48202,Creature from the Haunted Sea,6.0,3.3,1961
71723,Take Aim at the Police Van,4.0,5.4,1960
34078,The Screaming Skull,14.0,4.1,1958
30953,Björk: Volumen,3.0,9.3,1999
35253,Madame Tutli-Putli,24.0,7.3,2007
68734,Argo,3473.0,7.1,2012
86838,Seven Psychopaths,1224.0,6.7,2012
84317,Nobody Walks,25.0,5.0,2012
79697,Butter,154.0,5.8,2011
134371,Atlas Shrugged Part II,41.0,5.4,2012
109843,Ill Manors,46.0,5.9,2012
84306,Liberal Arts,179.0,6.1,2012
40075,"Ator, the Fighting Eagle",13.0,3.6,1982
80059,The Tattooed Widow,0.0,0.0,1998
39779,Portrait in Black,3.0,6.2,1960
340543,Vivien Leigh: Scarlett And Beyond,0.0,0.0,1990
86726,Under the Boardwalk: The Monopoly Story,9.0,6.5,2011
116463,Arachnoquake,22.0,3.7,2012
38280,Choking Man,4.0,5.3,2006
99579,"Farewell, My Queen",88.0,5.8,2012
72391,Marley & Me: The Puppy Years,37.0,5.3,2011
84284,The House I Live In,35.0,7.5,2012
84351,West of Memphis,55.0,7.6,2012
18112,Boogie Man: The Lee Atwater Story,6.0,6.8,2008
105210,Thermae Romae,29.0,5.7,2012
78604,Michael,34.0,7.4,2011
57722,Kings of Pastry,10.0,6.8,2009
131837,The Reluctant Saint,0.0,0.0,1962
89723,The Gorilla,3.0,6.7,1939
57089,Hoodwinked Too! Hood VS. Evil,135.0,4.8,2011
95503,Thirst for Love,3.0,7.0,1967
49250,Drones,5.0,5.2,2010
75736,Catch.44,107.0,4.8,2011
202973,The Return of Frank Cannon,2.0,6.0,1980
27543,The Sound of Fury,10.0,6.5,1950
122928,The Letter,8.0,3.8,2012
108512,Three Resurrected Drunkards,3.0,5.0,1968
149190,Tormento,1.0,5.0,1950
45000,Les Visiteurs du Soir,12.0,7.6,1942
50950,Ingmar Bergman Makes a Movie,3.0,7.3,1963
288105,Eastwood on Eastwood,1.0,7.0,1997
288413,The Ernest Film Festival,0.0,0.0,1986
98303,The Secret Life of Zoey,1.0,5.0,2002
55327,Moebius Redux: A Life in Pictures,0.0,0.0,2007
32904,Tony,26.0,6.2,2010
82642,Dive!,3.0,6.2,2010
50845,The Clink of Ice,57.0,5.3,2010
95508,The Warped Ones,4.0,6.5,1960
91122,16 to Life,5.0,4.4,2009
84286,How to Survive a Plague,17.0,7.5,2012
80280,[REC]³ Genesis,360.0,4.9,2012
110525,Four Sons,0.0,0.0,1940
117691,Gangs of Wasseypur,83.0,7.0,2012
122804,Greystone Park,12.0,3.9,2012
27480,Last Ride,14.0,6.9,2009
82618,Girl in Progress,48.0,5.3,2012
99770,Astérix and Obélix: God Save Britannia,326.0,4.9,2012
72479,Lightning Strikes Twice,4.0,5.5,1951
106016,My Forbidden Past,4.0,6.0,1951
116167,56 Up,12.0,7.5,2012
292975,King Leopold's Ghost,0.0,0.0,2006
43172,Around the World,0.0,0.0,1943
